2025-04-16 23:47:10 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-04-16 23:52:08 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-16 23:52:08 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 885 ms
2025-04-16 23:52:08 INFO  org.mongodb.driver.cluster - Adding discovered server ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017 to client view of cluster
2025-04-16 23:52:08 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.2.1"}, "os": {"type": "Linux", "name": "Linux", "architecture": "amd64", "version": "6.11.0-21-generic"}, "platform": "Java/Oracle Corporation/23.0.2+7-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='dipeshmallapub', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@3271ec2a, com.mongodb.Jep395RecordCodecProvider@52bba91a, com.mongodb.KotlinCodecProvider@1689527c]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.6b69sb9.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-kry611-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null}
2025-04-16 23:52:08 INFO  org.mongodb.driver.cluster - Adding discovered server ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017 to client view of cluster
2025-04-16 23:52:08 INFO  org.mongodb.driver.cluster - Adding discovered server ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017 to client view of cluster
2025-04-16 23:52:08 INFO  org.mongodb.driver.cluster - Waiting for server to become available for operation with ID 5. Remaining time: 29997 ms. Selector: WritableServerSelector, topology description: {type=REPLICA_SET, servers=[{address=ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}].
2025-04-16 23:52:08 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=374163511, minRoundTripTimeNanos=0, setName='atlas-kry611-shard-0', canonicalAddress=ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017, hosts=[ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017], passives=[], arbiters=[], primary='ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f957c96e7bebcebef83be4, counter=4}, lastWriteDate=Wed Apr 16 23:52:06 GMT+05:45 2025, lastUpdateTimeNanos=13136367580328}
2025-04-16 23:52:09 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=174251518, minRoundTripTimeNanos=0, setName='atlas-kry611-shard-0', canonicalAddress=ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, hosts=[ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017], passives=[], arbiters=[], primary='ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f95a88e18c31e0b3801de8, counter=3}, lastWriteDate=Wed Apr 16 23:52:06 GMT+05:45 2025, lastUpdateTimeNanos=13137168127179}
2025-04-16 23:52:13 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=133253480, minRoundTripTimeNanos=0, setName='atlas-kry611-shard-0', canonicalAddress=ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, hosts=[ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017], passives=[], arbiters=[], primary='ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000009, setVersion=1, topologyVersion=TopologyVersion{processId=67f95943868877c2c3e82ebb, counter=6}, lastWriteDate=Wed Apr 16 23:52:06 GMT+05:45 2025, lastUpdateTimeNanos=13141024950234}
2025-04-16 23:52:13 INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017 with max election id 7fffffff0000000000000009 and max set version 1
2025-04-16 23:52:14 INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2025-04-16 23:52:14 WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR
2025-04-16 23:52:14 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-04-16 23:52:14 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-04-16 23:52:14 INFO  m.d.journalApp.JournalAppApplication - Started JournalAppApplication in 7.861 seconds (process running for 8.555)
2025-04-16 23:52:16 INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-04-16 23:52:16 INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-04-16 23:52:17 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-04-16 23:52:17 INFO  m.d.journalApp.JournalAppApplication - Starting JournalAppApplication using Java 23.0.2 with PID 20594 (/home/malle/Project/journalApp/target/classes started by malle in /home/malle/Project/journalApp)
2025-04-16 23:52:17 INFO  m.d.journalApp.JournalAppApplication - The following 1 profile is active: "dev"
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 64 ms. Found 3 MongoDB repository interfaces.
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface malla.dipesh.journalApp.repository.ConfigJournalAppRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface malla.dipesh.journalApp.repository.JournalEntryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface malla.dipesh.journalApp.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2025-04-16 23:52:18 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2025-04-16 23:52:18 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-04-16 23:52:18 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-04-16 23:52:18 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-04-16 23:52:18 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.39]
2025-04-16 23:52:18 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-16 23:52:18 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 839 ms
2025-04-16 23:52:19 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.2.1"}, "os": {"type": "Linux", "name": "Linux", "architecture": "amd64", "version": "6.11.0-21-generic"}, "platform": "Java/Oracle Corporation/23.0.2+7-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='dipeshmallapub', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@21516c88, com.mongodb.Jep395RecordCodecProvider@1c7cd434, com.mongodb.KotlinCodecProvider@13004dd8]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.6b69sb9.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-kry611-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null}
2025-04-16 23:52:19 INFO  org.mongodb.driver.cluster - Waiting for server to become available for operation with ID 2. Remaining time: 29996 ms. Selector: WritableServerSelector, topology description: {type=UNKNOWN, servers=[].
2025-04-16 23:52:19 INFO  org.mongodb.driver.cluster - Adding discovered server ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017 to client view of cluster
2025-04-16 23:52:19 INFO  org.mongodb.driver.cluster - Adding discovered server ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017 to client view of cluster
2025-04-16 23:52:19 INFO  org.mongodb.driver.cluster - Adding discovered server ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017 to client view of cluster
2025-04-16 23:52:20 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=427454987, minRoundTripTimeNanos=0, setName='atlas-kry611-shard-0', canonicalAddress=ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, hosts=[ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017], passives=[], arbiters=[], primary='ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000009, setVersion=1, topologyVersion=TopologyVersion{processId=67f95943868877c2c3e82ebb, counter=6}, lastWriteDate=Wed Apr 16 23:52:16 GMT+05:45 2025, lastUpdateTimeNanos=13147783107406}
2025-04-16 23:52:20 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=427130187, minRoundTripTimeNanos=0, setName='atlas-kry611-shard-0', canonicalAddress=ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017, hosts=[ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017], passives=[], arbiters=[], primary='ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f957c96e7bebcebef83be4, counter=4}, lastWriteDate=Wed Apr 16 23:52:16 GMT+05:45 2025, lastUpdateTimeNanos=13147783114455}
2025-04-16 23:52:20 INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017 with max election id 7fffffff0000000000000009 and max set version 1
2025-04-16 23:52:20 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=484369019, minRoundTripTimeNanos=0, setName='atlas-kry611-shard-0', canonicalAddress=ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, hosts=[ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-01.6b69sb9.mongodb.net:27017, ac-kex050i-shard-00-00.6b69sb9.mongodb.net:27017], passives=[], arbiters=[], primary='ac-kex050i-shard-00-02.6b69sb9.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=67f95a88e18c31e0b3801de8, counter=3}, lastWriteDate=Wed Apr 16 23:52:16 GMT+05:45 2025, lastUpdateTimeNanos=13147841437359}
2025-04-16 23:52:21 INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2025-04-16 23:52:21 WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR
2025-04-16 23:52:21 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-04-16 23:52:21 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-04-16 23:52:21 INFO  m.d.journalApp.JournalAppApplication - Started JournalAppApplication in 3.95 seconds (process running for 4.586)
2025-04-16 23:52:36 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-16 23:52:36 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-04-16 23:52:36 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
